case_id,program,config,activity,timestamp,seq,duration_ms,changed,ops_before,depth_before,gates_1q_before,gates_2q_before,gate_types_before,qubits_before,clbits_before,ops_after,depth_after,gates_1q_after,gates_2q_after,gate_types_after,qubits_after,clbits_after,d_ops,d_depth,d_gates_1q,d_gates_2q,mem_peak_kb
qft_L3_none,qft,level3_none,Depth,2026-08-29T17:11:16.258718,16,0.0057,False,34,23,22,12,2,4,0,34,23,22,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,MinimumPoint,2026-08-29T17:11:16.258823,17,0.0153,False,34,23,22,12,2,4,0,34,23,22,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,TwoQubitPeepholeOptimization,2026-08-29T17:11:16.259068,18,0.1447,True,34,23,22,12,2,4,0,33,22,21,12,2,4,0,-1,-1,-1,0,-1
qft_L3_none,qft,level3_none,RemoveIdentityEquivalent,2026-08-29T17:11:16.259150,19,0.0095,False,33,22,21,12,2,4,0,33,22,21,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,Optimize1qGatesDecomposition,2026-08-29T17:11:16.259295,20,0.0703,True,33,22,21,12,2,4,0,30,21,18,12,2,4,0,-3,-1,-3,0,-1
qft_L3_none,qft,level3_none,CommutativeCancellation,2026-08-29T17:11:16.259445,21,0.072,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.259511,22,0.0045,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,GatesInBasis,2026-08-29T17:11:16.259577,23,0.0081,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,Size,2026-08-29T17:11:16.259646,24,0.0048,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,Depth,2026-08-29T17:11:16.259703,25,0.0048,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,MinimumPoint,2026-08-29T17:11:16.259796,26,0.0381,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,TwoQubitPeepholeOptimization,2026-08-29T17:11:16.260000,27,0.1185,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,RemoveIdentityEquivalent,2026-08-29T17:11:16.260084,28,0.0076,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,Optimize1qGatesDecomposition,2026-08-29T17:11:16.260201,29,0.0479,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,CommutativeCancellation,2026-08-29T17:11:16.260329,30,0.0472,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.260392,31,0.0041,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,GatesInBasis,2026-08-29T17:11:16.260454,32,0.0057,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,Size,2026-08-29T17:11:16.260519,33,0.0043,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,Depth,2026-08-29T17:11:16.260574,34,0.0048,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,MinimumPoint,2026-08-29T17:11:16.260642,35,0.0067,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_none,qft,level3_none,ContainsInstruction,2026-08-29T17:11:16.260712,36,0.0072,False,30,21,18,12,2,4,0,30,21,18,12,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,ContainsInstruction,2026-08-29T17:11:16.267310,0,0.0129,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,77.39
qft_L3_linear,qft,level3_linear,UnitarySynthesis,2026-08-29T17:11:16.267388,1,0.0076,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,HighLevelSynthesis,2026-08-29T17:11:16.267433,2,0.0072,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,BasisTranslator,2026-08-29T17:11:16.267492,3,0.0238,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,ElidePermutations,2026-08-29T17:11:16.267534,4,0.0083,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,RemoveDiagonalGatesBeforeMeasure,2026-08-29T17:11:16.267575,5,0.0076,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,RemoveIdentityEquivalent,2026-08-29T17:11:16.267618,6,0.01,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,InverseCancellation,2026-08-29T17:11:16.267662,7,0.0114,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.267700,8,0.0055,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,CommutativeCancellation,2026-08-29T17:11:16.267831,9,0.0775,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,ConsolidateBlocks,2026-08-29T17:11:16.267957,10,0.0875,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Split2QUnitaries,2026-08-29T17:11:16.267997,11,0.005,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,SetLayout,2026-08-29T17:11:16.268053,12,0.005,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,VF2Layout,2026-08-29T17:11:16.268163,13,0.0753,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,BarrierBeforeFinalMeasurements,2026-08-29T17:11:16.268214,14,0.0076,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,SabreLayout,2026-08-29T17:11:16.269054,15,0.7749,True,10,7,4,6,2,4,0,13,11,4,9,3,4,0,3,4,0,3,-1
qft_L3_linear,qft,level3_linear,CheckMap,2026-08-29T17:11:16.269144,16,0.0155,False,13,11,4,9,3,4,0,13,11,4,9,3,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,VF2PostLayout,2026-08-29T17:11:16.269234,17,0.0434,False,13,11,4,9,3,4,0,13,11,4,9,3,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,FilterOpNodes,2026-08-29T17:11:16.269296,18,0.0205,False,13,11,4,9,3,4,0,13,11,4,9,3,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,UnitarySynthesis,2026-08-29T17:11:16.269342,19,0.0081,False,13,11,4,9,3,4,0,13,11,4,9,3,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,HighLevelSynthesis,2026-08-29T17:11:16.269391,20,0.0107,False,13,11,4,9,3,4,0,13,11,4,9,3,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,BasisTranslator,2026-08-29T17:11:16.269893,21,0.4029,True,13,11,4,9,3,4,0,43,33,22,21,2,4,0,30,22,18,12,-1
qft_L3_linear,qft,level3_linear,CheckGateDirection,2026-08-29T17:11:16.269981,22,0.0088,False,43,33,22,21,2,4,0,43,33,22,21,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,GateDirection,2026-08-29T17:11:16.270149,23,0.0551,True,43,33,22,21,2,4,0,83,53,62,21,3,4,0,40,20,40,0,-1
qft_L3_linear,qft,level3_linear,BasisTranslator,2026-08-29T17:11:16.270349,24,0.0861,True,83,53,62,21,3,4,0,83,53,62,21,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Size,2026-08-29T17:11:16.270462,25,0.0072,False,83,53,62,21,2,4,0,83,53,62,21,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Depth,2026-08-29T17:11:16.270571,26,0.0072,False,83,53,62,21,2,4,0,83,53,62,21,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,MinimumPoint,2026-08-29T17:11:16.270691,27,0.0172,False,83,53,62,21,2,4,0,83,53,62,21,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,TwoQubitPeepholeOptimization,2026-08-29T17:11:16.271032,28,0.2089,True,83,53,62,21,2,4,0,66,39,47,19,2,4,0,-17,-14,-15,-2,-1
qft_L3_linear,qft,level3_linear,RemoveIdentityEquivalent,2026-08-29T17:11:16.271157,29,0.016,False,66,39,47,19,2,4,0,66,39,47,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Optimize1qGatesDecomposition,2026-08-29T17:11:16.271384,30,0.1254,True,66,39,47,19,2,4,0,57,34,38,19,2,4,0,-9,-5,-9,0,-1
qft_L3_linear,qft,level3_linear,CommutativeCancellation,2026-08-29T17:11:16.271580,31,0.0834,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.271698,32,0.0064,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,GatesInBasis,2026-08-29T17:11:16.271794,33,0.0095,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Size,2026-08-29T17:11:16.271888,34,0.0052,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Depth,2026-08-29T17:11:16.271970,35,0.0062,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,MinimumPoint,2026-08-29T17:11:16.272096,36,0.0525,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,TwoQubitPeepholeOptimization,2026-08-29T17:11:16.272308,37,0.0985,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,RemoveIdentityEquivalent,2026-08-29T17:11:16.272420,38,0.0126,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Optimize1qGatesDecomposition,2026-08-29T17:11:16.272575,39,0.0572,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,CommutativeCancellation,2026-08-29T17:11:16.272726,40,0.0503,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.272820,41,0.0043,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,GatesInBasis,2026-08-29T17:11:16.272901,42,0.0074,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Size,2026-08-29T17:11:16.272980,43,0.0038,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,Depth,2026-08-29T17:11:16.273073,44,0.006,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,MinimumPoint,2026-08-29T17:11:16.273161,45,0.0086,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,VF2PostLayout,2026-08-29T17:11:16.273324,46,0.0563,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_linear,qft,level3_linear,ContainsInstruction,2026-08-29T17:11:16.273442,47,0.0093,False,57,34,38,19,2,4,0,57,34,38,19,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,ContainsInstruction,2026-08-29T17:11:16.280552,0,0.0141,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,82.28
qft_L3_ring,qft,level3_ring,UnitarySynthesis,2026-08-29T17:11:16.280625,1,0.0076,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,HighLevelSynthesis,2026-08-29T17:11:16.280673,2,0.0079,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,BasisTranslator,2026-08-29T17:11:16.280733,3,0.026,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,ElidePermutations,2026-08-29T17:11:16.280776,4,0.0079,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,RemoveDiagonalGatesBeforeMeasure,2026-08-29T17:11:16.280817,5,0.0079,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,RemoveIdentityEquivalent,2026-08-29T17:11:16.280862,6,0.0122,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,InverseCancellation,2026-08-29T17:11:16.280908,7,0.0119,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.280946,8,0.0052,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,CommutativeCancellation,2026-08-29T17:11:16.281145,9,0.1462,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,ConsolidateBlocks,2026-08-29T17:11:16.281277,10,0.0911,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Split2QUnitaries,2026-08-29T17:11:16.281317,11,0.0052,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,SetLayout,2026-08-29T17:11:16.281357,12,0.0057,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,VF2Layout,2026-08-29T17:11:16.281461,13,0.0691,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,BarrierBeforeFinalMeasurements,2026-08-29T17:11:16.281530,14,0.0074,False,10,7,4,6,2,4,0,10,7,4,6,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,SabreLayout,2026-08-29T17:11:16.282421,15,0.8409,True,10,7,4,6,2,4,0,12,9,4,8,3,4,0,2,2,0,2,-1
qft_L3_ring,qft,level3_ring,CheckMap,2026-08-29T17:11:16.282508,16,0.0157,False,12,9,4,8,3,4,0,12,9,4,8,3,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,VF2PostLayout,2026-08-29T17:11:16.282592,17,0.0403,False,12,9,4,8,3,4,0,12,9,4,8,3,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,FilterOpNodes,2026-08-29T17:11:16.282650,18,0.0184,False,12,9,4,8,3,4,0,12,9,4,8,3,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,UnitarySynthesis,2026-08-29T17:11:16.282696,19,0.0069,False,12,9,4,8,3,4,0,12,9,4,8,3,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,HighLevelSynthesis,2026-08-29T17:11:16.282746,20,0.0095,False,12,9,4,8,3,4,0,12,9,4,8,3,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,BasisTranslator,2026-08-29T17:11:16.283224,21,0.397,True,12,9,4,8,3,4,0,40,27,22,18,2,4,0,28,18,18,10,-1
qft_L3_ring,qft,level3_ring,CheckGateDirection,2026-08-29T17:11:16.283325,22,0.0103,False,40,27,22,18,2,4,0,40,27,22,18,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,GateDirection,2026-08-29T17:11:16.283489,23,0.0498,True,40,27,22,18,2,4,0,80,43,62,18,3,4,0,40,16,40,0,-1
qft_L3_ring,qft,level3_ring,BasisTranslator,2026-08-29T17:11:16.283673,24,0.0854,True,80,43,62,18,3,4,0,80,43,62,18,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Size,2026-08-29T17:11:16.283780,25,0.0067,False,80,43,62,18,2,4,0,80,43,62,18,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Depth,2026-08-29T17:11:16.283886,26,0.0076,False,80,43,62,18,2,4,0,80,43,62,18,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,MinimumPoint,2026-08-29T17:11:16.284019,27,0.0176,False,80,43,62,18,2,4,0,80,43,62,18,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,TwoQubitPeepholeOptimization,2026-08-29T17:11:16.284299,28,0.1671,True,80,43,62,18,2,4,0,59,29,43,16,2,4,0,-21,-14,-19,-2,-1
qft_L3_ring,qft,level3_ring,RemoveIdentityEquivalent,2026-08-29T17:11:16.284418,29,0.0162,False,59,29,43,16,2,4,0,59,29,43,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Optimize1qGatesDecomposition,2026-08-29T17:11:16.284599,30,0.083,True,59,29,43,16,2,4,0,50,25,34,16,2,4,0,-9,-4,-9,0,-1
qft_L3_ring,qft,level3_ring,CommutativeCancellation,2026-08-29T17:11:16.284759,31,0.0639,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.284845,32,0.006,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,GatesInBasis,2026-08-29T17:11:16.284924,33,0.0093,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Size,2026-08-29T17:11:16.285006,34,0.0048,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Depth,2026-08-29T17:11:16.285089,35,0.0055,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,MinimumPoint,2026-08-29T17:11:16.285200,36,0.0401,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,TwoQubitPeepholeOptimization,2026-08-29T17:11:16.285415,37,0.1004,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,RemoveIdentityEquivalent,2026-08-29T17:11:16.285512,38,0.0114,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Optimize1qGatesDecomposition,2026-08-29T17:11:16.285660,39,0.0598,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,CommutativeCancellation,2026-08-29T17:11:16.285816,40,0.0582,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,ContractIdleWiresInControlFlow,2026-08-29T17:11:16.285898,41,0.0043,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,GatesInBasis,2026-08-29T17:11:16.285978,42,0.0067,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Size,2026-08-29T17:11:16.286073,43,0.0045,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,Depth,2026-08-29T17:11:16.286146,44,0.0055,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,MinimumPoint,2026-08-29T17:11:16.286223,45,0.0067,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,VF2PostLayout,2026-08-29T17:11:16.286354,46,0.0458,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
qft_L3_ring,qft,level3_ring,ContainsInstruction,2026-08-29T17:11:16.286434,47,0.0074,False,50,25,34,16,2,4,0,50,25,34,16,2,4,0,0,0,0,0,-1
full_entangle_L0_none,full_entangle,level0_none,ContainsInstruction,2026-08-29T17:11:16.289408,0,0.0134,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,15.46
full_entangle_L0_none,full_entangle,level0_none,UnitarySynthesis,2026-08-29T17:11:16.289489,1,0.0083,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_none,full_entangle,level0_none,HighLevelSynthesis,2026-08-29T17:11:16.289534,2,0.0093,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_none,full_entangle,level0_none,BasisTranslator,2026-08-29T17:11:16.289859,3,0.2716,True,10,6,4,6,2,4,0,22,12,16,6,2,4,0,12,6,12,0,-1
full_entangle_L0_none,full_entangle,level0_none,ContainsInstruction,2026-08-29T17:11:16.289925,4,0.0067,False,22,12,16,6,2,4,0,22,12,16,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,ContainsInstruction,2026-08-29T17:11:16.293471,0,0.0117,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,43.74
full_entangle_L0_linear,full_entangle,level0_linear,UnitarySynthesis,2026-08-29T17:11:16.293544,1,0.0076,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,HighLevelSynthesis,2026-08-29T17:11:16.293590,2,0.0067,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,BasisTranslator,2026-08-29T17:11:16.293648,3,0.0231,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,SetLayout,2026-08-29T17:11:16.293686,4,0.005,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,TrivialLayout,2026-08-29T17:11:16.293778,5,0.0558,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,FullAncillaAllocation,2026-08-29T17:11:16.293828,6,0.0162,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,EnlargeWithAncilla,2026-08-29T17:11:16.293871,7,0.0107,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,ApplyLayout,2026-08-29T17:11:16.294030,8,0.0758,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,CheckMap,2026-08-29T17:11:16.294091,9,0.0234,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,BarrierBeforeFinalMeasurements,2026-08-29T17:11:16.294134,10,0.0074,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,SabreSwap,2026-08-29T17:11:16.294466,11,0.2744,True,10,6,4,6,2,4,0,14,10,4,10,3,4,0,4,4,0,4,-1
full_entangle_L0_linear,full_entangle,level0_linear,FilterOpNodes,2026-08-29T17:11:16.294555,12,0.0215,False,14,10,4,10,3,4,0,14,10,4,10,3,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,UnitarySynthesis,2026-08-29T17:11:16.294608,13,0.0067,False,14,10,4,10,3,4,0,14,10,4,10,3,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,HighLevelSynthesis,2026-08-29T17:11:16.294654,14,0.0091,False,14,10,4,10,3,4,0,14,10,4,10,3,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,BasisTranslator,2026-08-29T17:11:16.295080,15,0.3331,True,14,10,4,10,3,4,0,34,26,16,18,2,4,0,20,16,12,8,-1
full_entangle_L0_linear,full_entangle,level0_linear,CheckGateDirection,2026-08-29T17:11:16.295182,16,0.0126,False,34,26,16,18,2,4,0,34,26,16,18,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,GateDirection,2026-08-29T17:11:16.295338,17,0.0432,True,34,26,16,18,2,4,0,62,40,44,18,3,4,0,28,14,28,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,BasisTranslator,2026-08-29T17:11:16.295520,18,0.0939,True,62,40,44,18,3,4,0,62,40,44,18,2,4,0,0,0,0,0,-1
full_entangle_L0_linear,full_entangle,level0_linear,ContainsInstruction,2026-08-29T17:11:16.295614,19,0.0093,False,62,40,44,18,2,4,0,62,40,44,18,2,4,0,0,0,0,0,-1
full_entangle_L0_ring,full_entangle,level0_ring,ContainsInstruction,2026-08-29T17:11:16.299321,0,0.0134,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,41.81
full_entangle_L0_ring,full_entangle,level0_ring,UnitarySynthesis,2026-08-29T17:11:16.299397,1,0.0076,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_ring,full_entangle,level0_ring,HighLevelSynthesis,2026-08-29T17:11:16.299441,2,0.0072,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_ring,full_entangle,level0_ring,BasisTranslator,2026-08-29T17:11:16.299499,3,0.0236,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_ring,full_entangle,level0_ring,SetLayout,2026-08-29T17:11:16.299538,4,0.0052,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_ring,full_entangle,level0_ring,TrivialLayout,2026-08-29T17:11:16.299626,5,0.0522,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
full_entangle_L0_ring,full_entangle,level0_ring,FullAncillaAllocation,2026-08-29T17:11:16.299677,6,0.016,False,10,6,4,6,2,4,0,10,6,4,6,2,4,0,0,0,0,0,-1
